"","Name","Below $1,000","$1,000 - $1,999","$2,000 - $2,999","$3,000 - $3,999","$4,000 - $4,999","$5,000 - $5,999","$6,000 - $6,999","$7,000 - $7,999","$8,000 - $8,999","$9,000 - $9,999","$10,000 - $10,999","$11,000 - $11,999","$12,000 & Over","No Qualification","Primary","Lower Secondary","Secondary","Post-Secondary (Non-Tertiary)","Polytechnic","Professional Qualification and Other Diploma","University","vote_pap_pct","geometry"
"1","TANJONG PAGAR",8.63,15.18,11.03,9.06,8.4,6.48,5.25,4.84,3.73,2.57,3.16,1.91,19.54,13.91,6.47,6.79,15.51,8.62,5.71,6.38,36.73,63.1,list(list(c(103.845803270469, 103.845580946826, 103.839574766767, 103.839433077117, 103.83207407169, 103.825995435048, 103.824848149666, 103.825269441844, 103.825698455735, 103.825953554037, 103.826419930311, 103.826352031497, 103.825969784965, 103.825868769636, 103.82568653462, 103.825306129769, 103.825225734398, 103.825177402299, 103.825226959914, 103.825283275124, 103.825280624622, 103.825892224423, 103.826327556788, 103.826781105852, 103.827335423606, 103.827652669702, 103.828062730761, 103.828509291286, 
103.828660216282, 103.828780974691, 103.828830832392, 103.828814914666, 103.828556391498, 103.828650820677, 103.828678792959, 103.829114622629, 103.828386052244, 103.826478623856, 103.826821296247, 103.826440558173, 103.825636592789, 103.825874985586, 103.826282487292, 103.826665960451, 103.825676022869, 103.825731269187, 103.825483451088, 103.825451519696, 103.825859857889, 103.825011731584, 103.823809162568, 103.822779175717, 103.821919507817, 103.82103288266, 103.820207261262, 103.820301694134, 
103.820435525977, 103.820625304616, 103.820798973234, 103.820970449373, 103.821111564208, 103.821652155713, 103.821699448287, 103.821703294017, 103.820866372244, 103.819779090509, 103.81983372693, 103.818749369117, 103.817901777799, 103.817705706152, 103.817252892978, 103.816533128375, 103.816171843315, 103.816017114566, 103.815844797881, 103.815713389543, 103.815522763796, 103.81536372903, 103.815197625445, 103.815042186775, 103.814916821254, 103.814733439723, 103.814653210361, 103.81451567491, 
103.813533820875, 103.813923485477, 103.813935366774, 103.814023406248, 103.814351486648, 103.81432604269, 103.814096783264, 103.813946999969, 103.813861173452, 103.813303520647, 103.813182719758, 103.81306359294, 103.812071161665, 103.811617047453, 103.80814148828, 103.80170395905, 103.801375307306, 103.801311374315, 103.801127875121, 103.800453440452, 103.800325976875, 103.799840777643, 103.799768841292, 103.799725158868, 103.799535919019, 103.79921924452, 103.799185372629, 103.799144812561, 103.799080098712, 
103.799044796572, 103.798992686952, 103.798905754202, 103.798867305141, 103.798780290873, 103.798700524221, 103.798655507592, 103.798283639696, 103.797814372484, 103.796805741076, 103.796346736843, 103.796111143865, 103.795812506137, 103.795587771578, 103.795399154913, 103.795260454823, 103.795086496931, 103.79503491648, 103.794633824391, 103.795950711493, 103.796265050122, 103.796277235247, 103.796306027084, 103.796704145733, 103.7973194867, 103.795804855621, 103.79520450641, 103.794441134329, 103.794334798769, 
103.793739645126, 103.793468147716, 103.793368481468, 103.793055813179, 103.79253384167, 103.792278279279, 103.791975105831, 103.791597694663, 103.791221285497, 103.791357392499, 103.791534655015, 103.791547044511, 103.791551341974, 103.791516044479, 103.791119100779, 103.791080839537, 103.790731793161, 103.790642951087, 103.790538979319, 103.790394186738, 103.790209468329, 103.789986194283, 103.789722643097, 103.789549265803, 103.789370851125, 103.788983381032, 103.788886651928, 103.788564497403, 
103.788393578047, 103.787654617107, 103.787074866771, 103.786407888319, 103.786105024194, 103.78589234941, 103.785080824333, 103.78472297213, 103.785104085594, 103.785620015268, 103.78622582076, 103.786553722138, 103.786840804924, 103.787192804917, 103.78751042594, 103.787799867674, 103.788137570197, 103.788843546264, 103.789822907657, 103.789965215849, 103.790117650499, 103.791328261525, 103.791765873581, 103.792611576938, 103.79339185189, 103.794543166479, 103.79553983688, 103.795974968215, 103.796517021285, 
103.796734936123, 103.799545601035, 103.800139085469, 103.800510564044, 103.800915615245, 103.801938423255, 103.802181033213, 103.801834776132, 103.801542439207, 103.801953148599, 103.802612778894, 103.803330147826, 103.803485527173, 103.80358537889, 103.803686649682, 103.803785083115, 103.803868293416, 103.803956259105, 103.804020450837, 103.80408226519, 103.804132192564, 103.804165477286, 103.804182120959, 103.804190145387, 103.804027602154, 103.804066537105, 103.80409592621, 103.804286590064, 
103.804303264063, 103.804155217944, 103.804587410404, 103.804536694812, 103.805187724254, 103.805194790532, 103.805324275349, 103.806097109015, 103.806787003249, 103.80714973606, 103.807942436659, 103.808363558691, 103.809120493934, 103.809540248973, 103.810934279541, 103.811281711975, 103.81158942439, 103.812965172839, 103.813112321574, 103.813187815246, 103.81333385908, 103.814354647854, 103.816087821904, 103.817299342706, 103.818725006944, 103.818860245601, 103.819136358728, 103.819925278724, 
103.821379111392, 103.823097787946, 103.825424739861, 103.825434600235, 103.825481638019, 103.825513161578, 103.825677070424, 103.825965830352, 103.826511579671, 103.826616437607, 103.826727388619, 103.826765629064, 103.826648715318, 103.826643186719, 103.826683278065, 103.826787555257, 103.826849544854, 103.826862955613, 103.826890086584, 103.826928560914, 103.827375517169, 103.828060217206, 103.829090052107, 103.829600791436, 103.829943141716, 103.830323530581, 103.830884604524, 103.831360090971, 
103.831845086685, 103.832263513767, 103.832791026201, 103.833755020386, 103.834520039785, 103.835324442084, 103.835977518916, 103.836554935721, 103.837044745279, 103.837446945775, 103.838028345233, 103.838459970065, 103.838792703555, 103.839344900521, 103.840173197141, 103.840544901204, 103.840596834777, 103.841002956859, 103.841820623879, 103.841956388546, 103.841983256322, 103.842003612857, 103.841987325347, 103.841920791987, 103.841854312002, 103.841703063938, 103.84167914292, 103.841624929988, 
103.841628052426, 103.841637265763, 103.841862901982, 103.842002703221, 103.842207421138, 103.842664890926, 103.843043562399, 103.843837232078, 103.844142947764, 103.844158637153, 103.844983801058, 103.845015372064, 103.845110456205, 103.845227843251, 103.845296477945, 103.845620958872, 103.845986454428, 103.84645731859, 103.847019477122, 103.84770172999, 103.84822025866, 103.848804371866, 103.849418231356, 103.849853516199, 103.850116305474, 103.850679580296, 103.851206632754, 103.851322846916, 
103.851713800716, 103.852122371163, 103.852231516595, 103.85314369463, 103.853669779741, 103.853682120304, 103.854304809964, 103.854492468345, 103.855021395118, 103.854690002154, 103.854641599489, 103.854472716289, 103.854380157434, 103.853965275199, 103.853832351275, 103.853520541255, 103.853350745006, 103.853205518981, 103.852710170376, 103.852546938379, 103.852215560076, 103.851854224037, 103.851703375951, 103.851541443463, 103.85148169125, 103.851225234058, 103.850676262744, 103.850434375905, 
103.850404528582, 103.850340363624, 103.85026079743, 103.850152894896, 103.850108740474, 103.850063528791, 103.850046145747, 103.850004605642, 103.849993275166, 103.849957539932, 103.849513042592, 103.849392755559, 103.848697519825, 103.848338766282, 103.848302577679, 103.848270460347, 103.848929026916, 103.849159588758, 103.849350526552, 103.849443666857, 103.849495200588, 103.849531620943, 103.849546121514, 103.849615394205, 103.849653232533, 103.849834857724, 103.850011824933, 103.850114278854, 
103.850146877641, 103.850156191386, 103.850156190737, 103.849774308372, 103.850086851297, 103.850592929405, 103.850089019403, 103.849802061881, 103.84957701858, 103.848905227132, 103.848593172756, 103.848318115194, 103.847984038211, 103.846893557635, 103.846506517392, 103.845259420047, 103.844922554324, 103.844472005435, 103.844426976358, 103.844013772067, 103.843616658963, 103.843072935096, 103.842436461634, 103.842212774022, 103.841459542774, 103.840847446261, 103.84041769036, 103.840113484004, 
103.839879108269, 103.839232823744, 103.838623938722, 103.838450846467, 103.837915881365, 103.837333690584, 103.835896586589, 103.835734034259, 103.835627603966, 103.835615779328, 103.835752767731, 103.835917331682, 103.835893681492, 103.835663082879, 103.835426571398, 103.834923984295, 103.833425860729, 103.831804703601, 103.831354492642, 103.830971611217, 103.829736659723, 103.829629343178, 103.828873847536, 103.828521820902, 103.825908705864, 103.82593424683, 103.825957274388, 103.826086861737, 
103.826180172466, 103.826242721607, 103.825997326389, 103.825807466907, 103.825689438458, 103.825570068723, 103.825514435884, 103.826478051038, 103.826603233114, 103.827316169355, 103.827407743322, 103.828052183789, 103.828191107218, 103.828325028404, 103.828789811966, 103.828943353672, 103.829944875698, 103.830903084938, 103.831736463374, 103.832160028162, 103.832767697581, 103.833682295025, 103.833696744422, 103.833668641558, 103.833943537388, 103.834129781453, 103.83431734548, 103.834429574966, 
103.834549316224, 103.834693889463, 103.83468350048, 103.834696333406, 103.834784604013, 103.834881972227, 103.834916038396, 103.835162095, 103.83524606966, 103.835410719462, 103.83558647801, 103.835721399769, 103.835877414806, 103.835947879089, 103.836042346025, 103.836090765556, 103.836523680368, 103.836715059108, 103.836747587985, 103.837338705613, 103.837420093379, 103.837488583529, 103.838209120908, 103.838381852026, 103.83861067516, 103.83909803848, 103.839270398246, 103.839326861201, 103.839409176573, 
103.839478418206, 103.839539524719, 103.839577057362, 103.841282513872, 103.841591243053, 103.841651314492, 103.841966240378, 103.842348397038, 103.842620589437, 103.842781903553, 103.843118979023, 103.843603435985, 103.843995757528, 103.844088050458, 103.843921197312, 103.843859849954, 103.84385981848, 103.843902141011, 103.843880589384, 103.843622186803, 103.843591750907, 103.843573309846, 103.84352985629, 103.843393440194, 103.843265150032, 103.843107276195, 103.843079387839, 103.843149140378, 
103.843213440935, 103.843002509971, 103.84389820258, 103.843819492207, 103.843379436058, 103.84281937598, 103.842646618312, 103.842365268471, 103.842479842236, 103.844048030805, 103.844435243696, 103.845732387553, 103.843989940304, 103.84391249713, 103.846404169436, 103.845803270469, 1.26162697401212, 1.26182718793215, 1.26760126190374, 1.26765611198242, 1.26740346644473, 1.26389124885234, 1.26599825400059, 1.2661150459585, 1.26634082018771, 1.26658217334944, 1.26702305259664, 1.26710958567691, 1.26759972603871, 
1.26773052315681, 1.26796648773475, 1.26876868638263, 1.26903494385177, 1.26930429253929, 1.26992793376304, 1.27036017429041, 1.27059400237563, 1.2707481342444, 1.27095144124399, 1.271261028287, 1.27171273554255, 1.27198558318483, 1.27236053378809, 1.27276884913185, 1.27288659321176, 1.27304229614112, 1.27318169595334, 1.27327776661825, 1.27429777319057, 1.2746666991112, 1.27469264087168, 1.27518308056402, 1.27580820436397, 1.27741139847979, 1.2774130245205, 1.27777022959146, 1.27841047246101, 1.27871069700947, 
1.27850776410013, 1.27927032836762, 1.27977113485581, 1.27986805400293, 1.28001125039588, 1.28002666158021, 1.28085567424998, 1.28129200327989, 1.28183670167485, 1.28230322329671, 1.28268722106467, 1.28305714106421, 1.28335057892739, 1.28352761879003, 1.28392229064393, 1.28447985335741, 1.28489093418586, 1.28513498964867, 1.28531074098691, 1.28583982231382, 1.28590233404073, 1.2859071362359, 1.28665099407882, 1.28671822621848, 1.28863909024984, 1.28869994708499, 1.28874706037258, 1.28876555523948, 
1.28900643902367, 1.28954416787302, 1.28974943094329, 1.28947257125531, 1.28918460131418, 1.28896499529762, 1.28874309086711, 1.28864274413361, 1.28854393747289, 1.28842821925595, 1.28833052343101, 1.28809980686328, 1.28791523445248, 1.28771335749711, 1.28675664505809, 1.28627837110477, 1.2860535813643, 1.28598439541188, 1.28597482699502, 1.28500274220319, 1.28412400531455, 1.2836964783467, 1.28367615209007, 1.28385495877638, 1.28344294727674, 1.28348042773123, 1.28371906975136, 1.28378682273448, 
1.28401116808865, 1.28439578754906, 1.28441017911317, 1.28441948603007, 1.28444961804822, 1.28472907891801, 1.28482698560188, 1.28520774846181, 1.2852891403392, 1.28535154454641, 1.28557159206382, 1.28627301854621, 1.28638018169445, 1.28658039574407, 1.28719341940993, 1.2879546399077, 1.28960609419019, 1.2934633016003, 1.29402755228819, 1.29431433327601, 1.2945357785333, 1.29464069778194, 1.29526604723938, 1.29574250970765, 1.2968951541365, 1.29753046358351, 1.29797064873616, 1.29878365452262, 1.29948476343781, 
1.30017831238364, 1.30052505994864, 1.30085530954743, 1.30093927991699, 1.3016734342163, 1.30224823849941, 1.30234278454137, 1.30234645011138, 1.30236434339071, 1.30261177525965, 1.30332457542422, 1.30463934462281, 1.30516119911254, 1.30586966563688, 1.30596836632591, 1.30644011058605, 1.30658657081565, 1.30666236310939, 1.30682770486, 1.30722022947281, 1.30740169868258, 1.30756392581653, 1.30770717539073, 1.30784070390917, 1.30835675919649, 1.30880825529831, 1.30889765012785, 1.30902387235265, 1.30928509563607, 
1.31053252861532, 1.31070220302091, 1.31063687753759, 1.3109484051582, 1.31136022472462, 1.31175445097777, 1.31212822251657, 1.31248660831845, 1.31282199540263, 1.31300042798015, 1.31318405331594, 1.3135071089175, 1.31357188771674, 1.31378763072482, 1.31388484681257, 1.31442812391615, 1.31494783964136, 1.31581587584448, 1.31617934679781, 1.31648947641029, 1.31761249678044, 1.31820417738798, 1.31814851036716, 1.31812382669965, 1.31800128969926, 1.31793668360633, 1.31782880105893, 1.31764426124142, 
1.31738104736473, 1.31779815550807, 1.31829234709567, 1.31932549039747, 1.32075450938146, 1.32096212681767, 1.32118419345324, 1.32297344323757, 1.32363988943722, 1.32493994275122, 1.32428644553714, 1.32331443677788, 1.32249858440362, 1.32214238539008, 1.32163778711134, 1.32172151460524, 1.32281353952795, 1.32274102117403, 1.32269524269401, 1.32264904135662, 1.3225407424698, 1.32248697836307, 1.32232235159077, 1.32168250995467, 1.32097709189998, 1.3208051289501, 1.3209701019982, 1.3209805511002, 1.32097337345948, 
1.32094421525186, 1.32089202103278, 1.3208274160336, 1.32074127635981, 1.32065992229776, 1.32056181756584, 1.32046610654463, 1.32034168084738, 1.32020529111473, 1.32002021391077, 1.31883972686315, 1.31870195281143, 1.31860957412899, 1.31835925098016, 1.31824027116644, 1.31784510371577, 1.31697472932629, 1.31693806670207, 1.31560760286613, 1.31560066737436, 1.31534977820933, 1.31606045459679, 1.31668899546946, 1.31708020755342, 1.31780950083633, 1.31818972712318, 1.31883741524056, 1.31909671782409, 
1.31976352247541, 1.31995386631078, 1.32019888672751, 1.32169302542288, 1.32214357745276, 1.32248317149374, 1.32324114324713, 1.32313170873272, 1.32291841893678, 1.32281057439889, 1.322640343854, 1.32261762972545, 1.3225552084674, 1.32232820379842, 1.32194230170465, 1.32145423469332, 1.32067386428302, 1.32078130012117, 1.32095207596853, 1.32106652612711, 1.32155941803077, 1.32242775456263, 1.32353375699541, 1.32373860129717, 1.3239553497621, 1.32403005399962, 1.32512724240544, 1.32538611404787, 1.32585030461514, 
1.32620266614639, 1.32649854637423, 1.32656256004933, 1.32655616807154, 1.32654710553435, 1.32655667845287, 1.3266906761026, 1.32684200994687, 1.3268438186002, 1.32678639194363, 1.32665239544794, 1.32632697493581, 1.32606855227102, 1.32586755757681, 1.32581970153201, 1.32582613083288, 1.32608353744358, 1.32635428587108, 1.32661079209441, 1.32681920411143, 1.32699956085595, 1.32715186239949, 1.32728412327368, 1.32748852671882, 1.32769448765865, 1.32787974422074, 1.32820750093892, 1.32869913849355, 
1.32887295449458, 1.32879415615073, 1.32800011466776, 1.32639892632352, 1.32596073226173, 1.32573213321317, 1.325413238807, 1.32506244397172, 1.32455992134668, 1.32415504206085, 1.32310559074149, 1.32291655781532, 1.32248804381061, 1.3222072675218, 1.32207963179711, 1.32146731286408, 1.32118611104532, 1.32087360982994, 1.32030294048944, 1.31983842750485, 1.31881603279027, 1.3181085424833, 1.3180581313201, 1.31551456668965, 1.31541452119927, 1.31512247426562, 1.31445299695349, 1.31385297145836, 1.31444038367271, 
1.31505711603859, 1.31565332323421, 1.3161743888863, 1.31670884373571, 1.31702671037872, 1.3173535505123, 1.3176168008171, 1.31715624392769, 1.31687641817548, 1.31625088426437, 1.31566555130442, 1.31555794554099, 1.3151715384094, 1.31475726127799, 1.3146823654908, 1.31359786237905, 1.3129781567202, 1.31296370396766, 1.31223344242125, 1.31201407994944, 1.31131474738822, 1.31088848249502, 1.31082514211346, 1.31060415752647, 1.31046654294849, 1.30982570095521, 1.30962234389911, 1.30914084279486, 1.30887746603831, 
